Name,ExpectedLocations,Path
sspicli.dll,%syswow64%,%system32%\whoami.exe
sspicli.dll,%system32%,%system32%\wkspbroker.exe
sspicli.dll,%syswow64%,%system32%\wkspbroker.exe
sspicli.dll,%system32%,%system32%\wlrmdr.exe
sspicli.dll,%syswow64%,%system32%\wlrmdr.exe
sspicli.dll,%system32%,%system32%\compmgmtlauncher.exe
sspicli.dll,%syswow64%,%system32%\compmgmtlauncher.exe
sspicli.dll,%system32%,%system32%\rasphone.exe
sspicli.dll,%syswow64%,%system32%\rasphone.exe
uxinit.dll,%system32%,%system32%\winlogon.exe
uxinit.dll,%syswow64%,%system32%\winlogon.exe
feclient.dll,%system32%,%system32%\cipher.exe
feclient.dll,%syswow64%,%system32%\cipher.exe
feclient.dll,%system32%,%system32%\efsui.exe
feclient.dll,%syswow64%,%system32%\efsui.exe
feclient.dll,%system32%,%system32%\rekeywiz.exe
feclient.dll,%syswow64%,%system32%\rekeywiz.exe
bootmenuux.dll,%system32%,%system32%\bootim.exe
windowscodecsext.dll,%system32%,%system32%\wfs.exe
windowscodecsext.dll,%syswow64%,%system32%\wfs.exe
devrtl.dll,%system32%,%system32%\drvinst.exe
devrtl.dll,%syswow64%,%system32%\drvinst.exe
devrtl.dll,%system32%,%system32%\pnpunattend.exe
devrtl.dll,%syswow64%,%system32%\pnpunattend.exe
devrtl.dll,%system32%,%system32%\systemsettingsadminflows.exe
devrtl.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
devrtl.dll,%system32%,%system32%\wowreg32.exe
devrtl.dll,%syswow64%,%system32%\wowreg32.exe
miutils.dll,%system32%,%system32%\register-cimprovider.exe
miutils.dll,%syswow64%,%system32%\register-cimprovider.exe
miutils.dll,%system32%,%system32%\winrs.exe
miutils.dll,%syswow64%,%system32%\winrs.exe
miutils.dll,%system32%,%system32%\wsmanhttpconfig.exe
miutils.dll,%syswow64%,%system32%\wsmanhttpconfig.exe
miutils.dll,%system32%,%system32%\wsmprovhost.exe
miutils.dll,%syswow64%,%system32%\wsmprovhost.exe
iumsdk.dll,%system32%,%system32%\bioiso.exe
iumsdk.dll,%system32%,%system32%\fsiso.exe
iumsdk.dll,%system32%,%system32%\ngciso.exe
windows.storage.dll,%system32%,%system32%\calc.exe
windows.storage.dll,%syswow64%,%system32%\calc.exe
windows.storage.dll,%system32%,%system32%\certreq.exe
windows.storage.dll,%syswow64%,%system32%\certreq.exe
windows.storage.dll,%system32%,%system32%\compmgmtlauncher.exe
windows.storage.dll,%syswow64%,%system32%\compmgmtlauncher.exe
windows.storage.dll,%system32%,%system32%\control.exe
windows.storage.dll,%syswow64%,%system32%\control.exe
windows.storage.dll,%system32%,%system32%\dfrgui.exe
windows.storage.dll,%syswow64%,%system32%\dfrgui.exe
windows.storage.dll,%system32%,%system32%\explorer.exe
windows.storage.dll,%syswow64%,%system32%\explorer.exe
windows.storage.dll,%system32%,%system32%\filehistory.exe
windows.storage.dll,%syswow64%,%system32%\filehistory.exe
windows.storage.dll,%system32%,%system32%\licensingdiag.exe
windows.storage.dll,%syswow64%,%system32%\licensingdiag.exe
windows.storage.dll,%system32%,%system32%\msdt.exe
windows.storage.dll,%syswow64%,%system32%\msdt.exe
windows.storage.dll,%system32%,%system32%\mstsc.exe
windows.storage.dll,%syswow64%,%system32%\mstsc.exe
windows.storage.dll,%system32%,%system32%\notepad.exe
windows.storage.dll,%syswow64%,%system32%\notepad.exe
windows.storage.dll,%system32%,%system32%\powershell.exe
windows.storage.dll,%syswow64%,%system32%\powershell.exe
windows.storage.dll,%system32%,%system32%\presentationsettings.exe
windows.storage.dll,%syswow64%,%system32%\presentationsettings.exe
windows.storage.dll,%system32%,%system32%\rdpclip.exe
windows.storage.dll,%syswow64%,%system32%\rdpclip.exe
windows.storage.dll,%system32%,%system32%\tabcal.exe
windows.storage.dll,%syswow64%,%system32%\tabcal.exe
windows.storage.dll,%system32%,%system32%\verifier.exe
windows.storage.dll,%syswow64%,%system32%\verifier.exe
windows.storage.dll,%system32%,%system32%\wfs.exe
windows.storage.dll,%syswow64%,%system32%\wfs.exe
windows.storage.dll,%system32%,%system32%\workfolders.exe
windows.storage.dll,%syswow64%,%system32%\workfolders.exe
windows.storage.dll,%system32%,%system32%\write.exe
windows.storage.dll,%syswow64%,%system32%\write.exe
windows.storage.dll,%system32%,%system32%\wscollect.exe
windows.storage.dll,%syswow64%,%system32%\wscollect.exe
windows.storage.dll,%system32%,%programfiles%\google\chrome\application\chrome.exe
windows.storage.dll,%syswow64%,%programfiles%\google\chrome\application\chrome.exe
windows.storage.dll,%system32%,%programfiles%\microsoft\edge\application\msedge.exe
windows.storage.dll,%syswow64%,%programfiles%\microsoft\edge\application\msedge.exe
windows.storage.dll,%system32%,%programfiles%\mozilla firefox\firefox.exe
windows.storage.dll,%syswow64%,%programfiles%\mozilla firefox\firefox.exe
windows.storage.dll,%system32%,%programfiles%\microsoft office\root\office%version%\excel.exe
windows.storage.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\excel.exe
windows.storage.dll,%system32%,%programfiles%\microsoft office\root\office%version%\outlook.exe
windows.storage.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\outlook.exe
windows.storage.dll,%system32%,%programfiles%\microsoft office\root\office%version%\powerpnt.exe
windows.storage.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\powerpnt.exe
windows.storage.dll,%system32%,%programfiles%\microsoft office\root\office%version%\winword.exe
windows.storage.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\winword.exe
windows.storage.dll,%system32%,%appdata%\zoom\bin\zoom.exe
windows.storage.dll,%syswow64%,%appdata%\zoom\bin\zoom.exe
windows.storage.dll,%system32%,%programfiles%\windowsapps\microsoftteams%version%\msteams.exe
windows.storage.dll,%syswow64%,%programfiles%\windowsapps\microsoftteams%version%\msteams.exe
windowsperformancerecordercontrol.dll,%programfiles%\windows kits\10\windows performance toolkit,%system32%\wpr.exe
windowsperformancerecordercontrol.dll,%system32%,%system32%\wpr.exe
windowsperformancerecordercontrol.dll,%syswow64%,%system32%\wpr.exe
appxalluserstore.dll,%system32%,%system32%\lpremove.exe
appxalluserstore.dll,%syswow64%,%system32%\lpremove.exe
appxdeploymentclient.dll,%system32%,%system32%\lpremove.exe
appxdeploymentclient.dll,%syswow64%,%system32%\lpremove.exe
appxdeploymentclient.dll,%system32%,%system32%\systemsettingsadminflows.exe
appxdeploymentclient.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
devobj.dll,%system32%,%system32%\bthudtask.exe
devobj.dll,%syswow64%,%system32%\bthudtask.exe
devobj.dll,%system32%,%system32%\chkdsk.exe
devobj.dll,%syswow64%,%system32%\chkdsk.exe
devobj.dll,%system32%,%system32%\chkntfs.exe
devobj.dll,%syswow64%,%system32%\chkntfs.exe
devobj.dll,%system32%,%system32%\deviceenroller.exe
devobj.dll,%syswow64%,%system32%\deviceenroller.exe
devobj.dll,%system32%,%system32%\dispdiag.exe
devobj.dll,%syswow64%,%system32%\dispdiag.exe
devobj.dll,%system32%,%system32%\dmomacpmo.exe
devobj.dll,%syswow64%,%system32%\dmomacpmo.exe
devobj.dll,%system32%,%system32%\drvinst.exe
devobj.dll,%syswow64%,%system32%\drvinst.exe
devobj.dll,%system32%,%system32%\fsavailux.exe
devobj.dll,%syswow64%,%system32%\fsavailux.exe
devobj.dll,%system32%,%system32%\fsquirt.exe
devobj.dll,%syswow64%,%system32%\fsquirt.exe
devobj.dll,%system32%,%system32%\immersivetpmvscmgrsvr.exe
devobj.dll,%syswow64%,%system32%\immersivetpmvscmgrsvr.exe
devobj.dll,%system32%,%system32%\iscsicli.exe
devobj.dll,%syswow64%,%system32%\iscsicli.exe
devobj.dll,%system32%,%system32%\label.exe
devobj.dll,%syswow64%,%system32%\label.exe
devobj.dll,%system32%,%system32%\mdmappinstaller.exe
devobj.dll,%syswow64%,%system32%\mdmappinstaller.exe
devobj.dll,%system32%,%system32%\mdmdiagnosticstool.exe
devobj.dll,%syswow64%,%system32%\mdmdiagnosticstool.exe
devobj.dll,%system32%,%system32%\omadmclient.exe
devobj.dll,%syswow64%,%system32%\omadmclient.exe
devobj.dll,%system32%,%system32%\osk.exe
devobj.dll,%syswow64%,%system32%\osk.exe
devobj.dll,%system32%,%system32%\pnputil.exe
devobj.dll,%syswow64%,%system32%\pnputil.exe
devobj.dll,%system32%,%system32%\rdpclip.exe
devobj.dll,%syswow64%,%system32%\rdpclip.exe
devobj.dll,%system32%,%system32%\recover.exe
devobj.dll,%syswow64%,%system32%\recover.exe
devobj.dll,%system32%,%system32%\rmttpmvscmgrsvr.exe
devobj.dll,%syswow64%,%system32%\rmttpmvscmgrsvr.exe
devobj.dll,%system32%,%system32%\tabcal.exe
devobj.dll,%syswow64%,%system32%\tabcal.exe
devobj.dll,%system32%,%system32%\vsgraphicsdesktopengine.exe
devobj.dll,%syswow64%,%system32%\vsgraphicsdesktopengine.exe
devobj.dll,%system32%,%system32%\vssvc.exe
devobj.dll,%syswow64%,%system32%\vssvc.exe
devobj.dll,%system32%,%system32%\workfolders.exe
devobj.dll,%syswow64%,%system32%\workfolders.exe
wkscli.dll,%system32%,%system32%\djoin.exe
wkscli.dll,%syswow64%,%system32%\djoin.exe
wkscli.dll,%system32%,%system32%\dsregcmd.exe
wkscli.dll,%syswow64%,%system32%\dsregcmd.exe
wkscli.dll,%system32%,%system32%\edpcleanup.exe
wkscli.dll,%syswow64%,%system32%\edpcleanup.exe
wkscli.dll,%system32%,%system32%\getmac.exe
wkscli.dll,%syswow64%,%system32%\getmac.exe
wkscli.dll,%system32%,%system32%\ie4uinit.exe
wkscli.dll,%syswow64%,%system32%\ie4uinit.exe
wkscli.dll,%system32%,%system32%\mshta.exe
wkscli.dll,%syswow64%,%system32%\mshta.exe
wkscli.dll,%system32%,%system32%\mstsc.exe
wkscli.dll,%syswow64%,%system32%\mstsc.exe
wkscli.dll,%system32%,%system32%\net.exe
wkscli.dll,%syswow64%,%system32%\net.exe
wkscli.dll,%system32%,%system32%\net1.exe
wkscli.dll,%syswow64%,%system32%\net1.exe
wkscli.dll,%system32%,%system32%\netdom.exe
wkscli.dll,%syswow64%,%system32%\netdom.exe
wkscli.dll,%system32%,%system32%\secinit.exe
wkscli.dll,%syswow64%,%system32%\secinit.exe
wkscli.dll,%system32%,%system32%\systempropertiesadvanced.exe
wkscli.dll,%syswow64%,%system32%\systempropertiesadvanced.exe
wkscli.dll,%system32%,%system32%\systemsettingsadminflows.exe
wkscli.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
wkscli.dll,%system32%,%system32%\whoami.exe
wkscli.dll,%syswow64%,%system32%\whoami.exe
getuname.dll,%system32%,%system32%\charmap.exe
getuname.dll,%syswow64%,%system32%\charmap.exe
iscsium.dll,%system32%,%system32%\iscsicli.exe
iscsium.dll,%syswow64%,%system32%\iscsicli.exe
wimgapi.dll,%system32%,%system32%\recoverydrive.exe
wimgapi.dll,%syswow64%,%system32%\recoverydrive.exe
wimgapi.dll,%programfiles%\windows kits\10\assessment and deployment kit\deployment tools\arm64\dism,%system32%\recoverydrive.exe
wimgapi.dll,%system32%,%system32%\resetengine.exe
wimgapi.dll,%syswow64%,%system32%\resetengine.exe
wimgapi.dll,%programfiles%\windows kits\10\assessment and deployment kit\deployment tools\arm64\dism,%system32%\resetengine.exe
wimgapi.dll,%system32%,%system32%\systemreset.exe
wimgapi.dll,%syswow64%,%system32%\systemreset.exe
wimgapi.dll,%programfiles%\windows kits\10\assessment and deployment kit\deployment tools\arm64\dism,%system32%\systemreset.exe
wimgapi.dll,%system32%,%system32%\dism.exe
wimgapi.dll,%syswow64%,%system32%\dism.exe
wimgapi.dll,%programfiles%\windows kits\10\assessment and deployment kit\deployment tools\arm64\dism,%system32%\dism.exe
dsrole.dll,%system32%,%system32%\certutil.exe
dsrole.dll,%syswow64%,%system32%\certutil.exe
dsrole.dll,%system32%,%system32%\cipher.exe
dsrole.dll,%syswow64%,%system32%\cipher.exe
dsrole.dll,%system32%,%system32%\csvde.exe
dsrole.dll,%syswow64%,%system32%\csvde.exe
dsrole.dll,%system32%,%system32%\dcdiag.exe
dsrole.dll,%syswow64%,%system32%\dcdiag.exe
dsrole.dll,%system32%,%system32%\dsdbutil.exe
dsrole.dll,%syswow64%,%system32%\dsdbutil.exe
dsrole.dll,%system32%,%system32%\efsui.exe
dsrole.dll,%syswow64%,%system32%\efsui.exe
dsrole.dll,%system32%,%system32%\gpfixup.exe
dsrole.dll,%syswow64%,%system32%\gpfixup.exe
dsrole.dll,%system32%,%system32%\net1.exe
dsrole.dll,%syswow64%,%system32%\net1.exe
dsrole.dll,%system32%,%system32%\netdom.exe
dsrole.dll,%syswow64%,%system32%\netdom.exe
dsrole.dll,%system32%,%system32%\netplwiz.exe
dsrole.dll,%syswow64%,%system32%\netplwiz.exe
dsrole.dll,%system32%,%system32%\ntdsutil.exe
dsrole.dll,%syswow64%,%system32%\ntdsutil.exe
dsrole.dll,%system32%,%system32%\rekeywiz.exe
dsrole.dll,%syswow64%,%system32%\rekeywiz.exe
dsrole.dll,%system32%,%system32%\repadmin.exe
dsrole.dll,%syswow64%,%system32%\repadmin.exe
dsrole.dll,%system32%,%system32%\systempropertiesadvanced.exe
dsrole.dll,%syswow64%,%system32%\systempropertiesadvanced.exe
dsrole.dll,%system32%,%system32%\winrs.exe
dsrole.dll,%syswow64%,%system32%\winrs.exe
dsrole.dll,%system32%,%system32%\wsmanhttpconfig.exe
dsrole.dll,%syswow64%,%system32%\wsmanhttpconfig.exe
dsrole.dll,%system32%,%system32%\wsmprovhost.exe
dsrole.dll,%syswow64%,%system32%\wsmprovhost.exe
dsrole.dll,%system32%,%system32%\filehistory.exe
dsrole.dll,%syswow64%,%system32%\filehistory.exe
winmde.dll,%system32%,%system32%\mdeserver.exe
wshbth.dll,%system32%,%system32%\ftp.exe
wshbth.dll,%syswow64%,%system32%\ftp.exe
wshbth.dll,%system32%,%system32%\hostname.exe
wshbth.dll,%syswow64%,%system32%\hostname.exe
wshbth.dll,%system32%,%system32%\stordiag.exe
wshbth.dll,%syswow64%,%system32%\stordiag.exe
samlib.dll,%system32%,%system32%\dpapimig.exe
samlib.dll,%syswow64%,%system32%\dpapimig.exe
samlib.dll,%system32%,%system32%\dsmgmt.exe
samlib.dll,%syswow64%,%system32%\dsmgmt.exe
samlib.dll,%system32%,%system32%\easinvoker.exe
samlib.dll,%syswow64%,%system32%\easinvoker.exe
samlib.dll,%system32%,%system32%\netplwiz.exe
samlib.dll,%syswow64%,%system32%\netplwiz.exe
samlib.dll,%system32%,%system32%\ntdsutil.exe
samlib.dll,%syswow64%,%system32%\ntdsutil.exe
kdstub.dll,%system32%,%system32%\hvax64.exe
kdstub.dll,%system32%,%system32%\hvix64.exe
rasdlg.dll,%system32%,%system32%\rasautou.exe
rasdlg.dll,%syswow64%,%system32%\rasautou.exe
bcp47langs.dll,%system32%,%system32%\lpremove.exe
bcp47langs.dll,%syswow64%,%system32%\lpremove.exe
bcp47langs.dll,%system32%,%system32%\systemsettingsadminflows.exe
bcp47langs.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
msiso.dll,%system32%,%system32%\browserexport.exe
msiso.dll,%syswow64%,%system32%\browserexport.exe
wininet.dll,%system32%,%system32%\appvclient.exe
wininet.dll,%syswow64%,%system32%\appvclient.exe
wininet.dll,%system32%,%system32%\browserexport.exe
wininet.dll,%syswow64%,%system32%\browserexport.exe
wininet.dll,%system32%,%system32%\calc.exe
wininet.dll,%syswow64%,%system32%\calc.exe
wininet.dll,%system32%,%system32%\certreq.exe
wininet.dll,%syswow64%,%system32%\certreq.exe
wininet.dll,%system32%,%system32%\computerdefaults.exe
wininet.dll,%syswow64%,%system32%\computerdefaults.exe
wininet.dll,%system32%,%system32%\dsregcmd.exe
wininet.dll,%syswow64%,%system32%\dsregcmd.exe
wininet.dll,%system32%,%system32%\fodhelper.exe
wininet.dll,%syswow64%,%system32%\fodhelper.exe
wininet.dll,%system32%,%system32%\ie4uinit.exe
wininet.dll,%syswow64%,%system32%\ie4uinit.exe
wininet.dll,%system32%,%system32%\logagent.exe
wininet.dll,%syswow64%,%system32%\logagent.exe
wininet.dll,%system32%,%system32%\mdmdiagnosticstool.exe
wininet.dll,%syswow64%,%system32%\mdmdiagnosticstool.exe
wininet.dll,%system32%,%system32%\mstsc.exe
wininet.dll,%syswow64%,%system32%\mstsc.exe
wininet.dll,%system32%,%system32%\presentationhost.exe
wininet.dll,%syswow64%,%system32%\presentationhost.exe
wininet.dll,%system32%,%system32%\quickassist.exe
wininet.dll,%syswow64%,%system32%\quickassist.exe
wininet.dll,%system32%,%system32%\tokenbrokercookies.exe
wininet.dll,%syswow64%,%system32%\tokenbrokercookies.exe
wininet.dll,%system32%,%system32%\wkspbroker.exe
wininet.dll,%syswow64%,%system32%\wkspbroker.exe
wininet.dll,%system32%,%system32%\wksprt.exe
wininet.dll,%syswow64%,%system32%\wksprt.exe
tsworkspace.dll,%system32%,%system32%\wkspbroker.exe
tsworkspace.dll,%syswow64%,%system32%\wkspbroker.exe
dmcommandlineutils.dll,%system32%,%system32%\provtool.exe
dmcommandlineutils.dll,%syswow64%,%system32%\provtool.exe
rasapi32.dll,%system32%,%system32%\cmdl32.exe
rasapi32.dll,%syswow64%,%system32%\cmdl32.exe
rasapi32.dll,%system32%,%system32%\nethost.exe
rasapi32.dll,%syswow64%,%system32%\nethost.exe
rasapi32.dll,%system32%,%system32%\netsh.exe
rasapi32.dll,%syswow64%,%system32%\netsh.exe
rasapi32.dll,%system32%,%system32%\rasdial.exe
rasapi32.dll,%syswow64%,%system32%\rasdial.exe
mintdh.dll,%system32%,%system32%\applytrustoffline.exe
mintdh.dll,%system32%,%system32%\netsh.exe
mintdh.dll,%system32%,%system32%\pktmon.exe
mintdh.dll,%system32%,%system32%\plasrv.exe
d3d9.dll,%system32%,%system32%\magnify.exe
d3d9.dll,%syswow64%,%system32%\magnify.exe
nettrace.dll,%system32%,%system32%\netsh.exe
dismapi.dll,%system32%,%system32%\bootim.exe
dismapi.dll,%syswow64%,%system32%\bootim.exe
dismapi.dll,%system32%,%system32%\deploymentcsphelper.exe
dismapi.dll,%syswow64%,%system32%\deploymentcsphelper.exe
dismapi.dll,%system32%,%system32%\directxdatabaseupdater.exe
dismapi.dll,%syswow64%,%system32%\directxdatabaseupdater.exe
dismapi.dll,%system32%,%system32%\hvsievaluator.exe
dismapi.dll,%syswow64%,%system32%\hvsievaluator.exe
dismapi.dll,%system32%,%system32%\resetengine.exe
dismapi.dll,%syswow64%,%system32%\resetengine.exe
dismapi.dll,%system32%,%system32%\systemreset.exe
dismapi.dll,%syswow64%,%system32%\systemreset.exe
dismapi.dll,%system32%,%system32%\systemsettingsadminflows.exe
dismapi.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
mstracer.dll,,%system32%\searchindexer.exe
mstracer.dll,,%system32%\searchprotocolhost.exe
cabinet.dll,%system32%,%system32%\bootim.exe
cabinet.dll,%syswow64%,%system32%\bootim.exe
cabinet.dll,%system32%,%system32%\certutil.exe
cabinet.dll,%syswow64%,%system32%\certutil.exe
cabinet.dll,%system32%,%system32%\cmdl32.exe
cabinet.dll,%syswow64%,%system32%\cmdl32.exe
cabinet.dll,%system32%,%system32%\expand.exe
cabinet.dll,%syswow64%,%system32%\expand.exe
cabinet.dll,%system32%,%system32%\extrac32.exe
cabinet.dll,%syswow64%,%system32%\extrac32.exe
cabinet.dll,%system32%,%system32%\iesettingsync.exe
cabinet.dll,%syswow64%,%system32%\iesettingsync.exe
cabinet.dll,%system32%,%system32%\licensingdiag.exe
cabinet.dll,%syswow64%,%system32%\licensingdiag.exe
cabinet.dll,%system32%,%system32%\makecab.exe
cabinet.dll,%syswow64%,%system32%\makecab.exe
cabinet.dll,%system32%,%system32%\msdt.exe
cabinet.dll,%syswow64%,%system32%\msdt.exe
cabinet.dll,%system32%,%system32%\musnotification.exe
cabinet.dll,%syswow64%,%system32%\musnotification.exe
cabinet.dll,%system32%,%system32%\musnotificationux.exe
cabinet.dll,%syswow64%,%system32%\musnotificationux.exe
cabinet.dll,%system32%,%system32%\netsh.exe
cabinet.dll,%syswow64%,%system32%\netsh.exe
cabinet.dll,%system32%,%system32%\plasrv.exe
cabinet.dll,%syswow64%,%system32%\plasrv.exe
cabinet.dll,%system32%,%system32%\pnputil.exe
cabinet.dll,%syswow64%,%system32%\pnputil.exe
cabinet.dll,%system32%,%system32%\reagentc.exe
cabinet.dll,%syswow64%,%system32%\reagentc.exe
cabinet.dll,%system32%,%system32%\recdisc.exe
cabinet.dll,%syswow64%,%system32%\recdisc.exe
cabinet.dll,%system32%,%system32%\relpost.exe
cabinet.dll,%syswow64%,%system32%\relpost.exe
cabinet.dll,%system32%,%system32%\resetengine.exe
cabinet.dll,%syswow64%,%system32%\resetengine.exe
cabinet.dll,%system32%,%system32%\sdclt.exe
cabinet.dll,%syswow64%,%system32%\sdclt.exe
cabinet.dll,%system32%,%system32%\sihclient.exe
cabinet.dll,%syswow64%,%system32%\sihclient.exe
cabinet.dll,%system32%,%system32%\systemreset.exe
cabinet.dll,%syswow64%,%system32%\systemreset.exe
cabinet.dll,%system32%,%system32%\usocoreworker.exe
cabinet.dll,%syswow64%,%system32%\usocoreworker.exe
cabinet.dll,%system32%,%system32%\wextract.exe
cabinet.dll,%syswow64%,%system32%\wextract.exe
cabinet.dll,%system32%,%system32%\wimserv.exe
cabinet.dll,%syswow64%,%system32%\wimserv.exe
cabinet.dll,%system32%,%system32%\wpnpinst.exe
cabinet.dll,%syswow64%,%system32%\wpnpinst.exe
cabinet.dll,%system32%,%system32%\logman.exe
cabinet.dll,%syswow64%,%system32%\logman.exe
fwcfg.dll,%system32%,%system32%\netsh.exe
fwcfg.dll,%syswow64%,%system32%\netsh.exe
wldp.dll,%system32%,%system32%\mshta.exe
wldp.dll,%syswow64%,%system32%\mshta.exe
wldp.dll,%system32%,%system32%\securityhealthservice.exe
wldp.dll,%syswow64%,%system32%\securityhealthservice.exe
wldp.dll,%system32%,%system32%\systemsettingsadminflows.exe
wldp.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
xmllite.dll,%system32%,%system32%\certreq.exe
xmllite.dll,%syswow64%,%system32%\certreq.exe
xmllite.dll,%system32%,%system32%\ddodiag.exe
xmllite.dll,%syswow64%,%system32%\ddodiag.exe
xmllite.dll,%system32%,%system32%\deviceenroller.exe
xmllite.dll,%syswow64%,%system32%\deviceenroller.exe
xmllite.dll,%system32%,%system32%\dmcfghost.exe
xmllite.dll,%syswow64%,%system32%\dmcfghost.exe
xmllite.dll,%system32%,%system32%\dmclient.exe
xmllite.dll,%syswow64%,%system32%\dmclient.exe
xmllite.dll,%system32%,%system32%\dmomacpmo.exe
xmllite.dll,%syswow64%,%system32%\dmomacpmo.exe
xmllite.dll,%system32%,%system32%\dxcap.exe
xmllite.dll,%syswow64%,%system32%\dxcap.exe
xmllite.dll,%system32%,%system32%\dxpserver.exe
xmllite.dll,%syswow64%,%system32%\dxpserver.exe
xmllite.dll,%system32%,%system32%\mdmdiagnosticstool.exe
xmllite.dll,%syswow64%,%system32%\mdmdiagnosticstool.exe
xmllite.dll,%system32%,%system32%\mousocoreworker.exe
xmllite.dll,%syswow64%,%system32%\mousocoreworker.exe
xmllite.dll,%system32%,%system32%\musnotificationux.exe
xmllite.dll,%syswow64%,%system32%\musnotificationux.exe
xmllite.dll,%system32%,%system32%\musnotifyicon.exe
xmllite.dll,%syswow64%,%system32%\musnotifyicon.exe
xmllite.dll,%system32%,%system32%\omadmclient.exe
xmllite.dll,%syswow64%,%system32%\omadmclient.exe
xmllite.dll,%system32%,%system32%\psr.exe
xmllite.dll,%syswow64%,%system32%\psr.exe
xmllite.dll,%system32%,%system32%\resetengine.exe
xmllite.dll,%syswow64%,%system32%\resetengine.exe
xmllite.dll,%system32%,%system32%\sppsvc.exe
xmllite.dll,%syswow64%,%system32%\sppsvc.exe
xmllite.dll,%system32%,%system32%\systemreset.exe
xmllite.dll,%syswow64%,%system32%\systemreset.exe
xmllite.dll,%system32%,%system32%\tracerpt.exe
xmllite.dll,%syswow64%,%system32%\tracerpt.exe
xmllite.dll,%system32%,%system32%\upfc.exe
xmllite.dll,%syswow64%,%system32%\upfc.exe
xmllite.dll,%system32%,%system32%\usocoreworker.exe
xmllite.dll,%syswow64%,%system32%\usocoreworker.exe
xmllite.dll,%system32%,%system32%\vsgraphicsdesktopengine.exe
xmllite.dll,%syswow64%,%system32%\vsgraphicsdesktopengine.exe
xmllite.dll,%system32%,%system32%\vsgraphicsremoteengine.exe
xmllite.dll,%syswow64%,%system32%\vsgraphicsremoteengine.exe
xmllite.dll,%system32%,%system32%\wbengine.exe
xmllite.dll,%syswow64%,%system32%\wbengine.exe
xmllite.dll,%system32%,%system32%\compmgmtlauncher.exe
xmllite.dll,%syswow64%,%system32%\compmgmtlauncher.exe
xmllite.dll,%system32%,%system32%\explorer.exe
xmllite.dll,%syswow64%,%system32%\explorer.exe
xmllite.dll,%system32%,%system32%\filehistory.exe
xmllite.dll,%syswow64%,%system32%\filehistory.exe
xmllite.dll,%system32%,%programfiles%\microsoft\edge\application\msedge.exe
xmllite.dll,%syswow64%,%programfiles%\microsoft\edge\application\msedge.exe
wdi.dll,%system32%,%system32%\cofire.exe
wdi.dll,%syswow64%,%system32%\cofire.exe
wdi.dll,%system32%,%system32%\msra.exe
wdi.dll,%syswow64%,%system32%\msra.exe
wdi.dll,%system32%,%system32%\netsh.exe
wdi.dll,%syswow64%,%system32%\netsh.exe
wdi.dll,%system32%,%system32%\dpiscaling.exe
wdi.dll,%syswow64%,%system32%\dpiscaling.exe
wdi.dll,%system32%,%system32%\slui.exe
wdi.dll,%syswow64%,%system32%\slui.exe
prvdmofcomp.dll,%system32%,%system32%\register-cimprovider.exe
prvdmofcomp.dll,%syswow64%,%system32%\register-cimprovider.exe
fddevquery.dll,%system32%,%system32%\ddodiag.exe
fddevquery.dll,%syswow64%,%system32%\ddodiag.exe
secur32.dll,%system32%,%system32%\appvclient.exe
secur32.dll,%syswow64%,%system32%\appvclient.exe
secur32.dll,%system32%,%system32%\calc.exe
secur32.dll,%syswow64%,%system32%\calc.exe
secur32.dll,%system32%,%system32%\certreq.exe
secur32.dll,%syswow64%,%system32%\certreq.exe
secur32.dll,%system32%,%system32%\certutil.exe
secur32.dll,%syswow64%,%system32%\certutil.exe
secur32.dll,%system32%,%system32%\computerdefaults.exe
secur32.dll,%syswow64%,%system32%\computerdefaults.exe
secur32.dll,%system32%,%system32%\dfsrdiag.exe
secur32.dll,%syswow64%,%system32%\dfsrdiag.exe
secur32.dll,%system32%,%system32%\dsregcmd.exe
secur32.dll,%syswow64%,%system32%\dsregcmd.exe
secur32.dll,%system32%,%system32%\dsrm.exe
secur32.dll,%syswow64%,%system32%\dsrm.exe
secur32.dll,%system32%,%system32%\fodhelper.exe
secur32.dll,%syswow64%,%system32%\fodhelper.exe
secur32.dll,%system32%,%system32%\gpresult.exe
secur32.dll,%syswow64%,%system32%\gpresult.exe
secur32.dll,%system32%,%system32%\klist.exe
secur32.dll,%syswow64%,%system32%\klist.exe
secur32.dll,%system32%,%system32%\msdt.exe
secur32.dll,%syswow64%,%system32%\msdt.exe
secur32.dll,%system32%,%system32%\repadmin.exe
secur32.dll,%syswow64%,%system32%\repadmin.exe
certcli.dll,%system32%,%system32%\certreq.exe
certcli.dll,%syswow64%,%system32%\certreq.exe
certcli.dll,%system32%,%system32%\certutil.exe
certcli.dll,%syswow64%,%system32%\certutil.exe
certcli.dll,%system32%,%system32%\repadmin.exe
certcli.dll,%syswow64%,%system32%\repadmin.exe
dnsapi.dll,%system32%,%system32%\checknetisolation.exe
